post_id,date,username,body,num_likes,location,joined,points,mean_word_length
116712748,"Apr 8, 2019",Bronson Gonzales,"Then I’m your guy. I am a local and was born and raised on Oahu and I know where most of the crag and boulders are. I don’t have ropes or draws but everything else I have. I just wanna get on some routes but I don’t have the gear :( I can climb 10d clean and project like 11d. I’ll try to lead anything you need. I can lead belay, clean, hype you up and most importantly try to establish a good day at the crag. All I ask is to respect the aina(land) and have a few smiles. Help me out I just want to climb :)",0,"Oahu, HI",Mar 2019,Points: 0,3.6788990825688073
116712748,"May 9, 2019",Seth Rowe,"Hey Bronson! I'm a Texas climber and I will be visiting June 5th through the 19th. I would love to do some climbing while I am there but I have no climbing connections out there. I climb sport, gym, and boulder. My outdoor climbing range is very similar to yours with 11b/c being my project. Maybe we could meet at the crag and do some climbing.",1,"Fort Worth, TX",Nov 2017,Points: 0,4.242424242424242
116712748,"May 15, 2020",Onmovies Apk,"if anyone ever comes to maui or interested in climbing in hawaii we have lots of forest here and quite a few amazing redwoods. if you would like to see the link... ... keep for life too, even if they move away. It's the nature of tree climbing partners On movies for android",0,Unknown Hometown,May 2020,Points: 0,4.188679245283019
116712748,"May 15, 2020",M Wolf,"yo I'll be moving to Oahu in a few weeks - I'm pretty much a fat old gumby trying to get back into climbing but I've got gear!  Not likely to be leading 10d any time soon (someday!) but would be happy to belay you on some harder stuff in exchange for showing me around.I'll hit you up after I'm done with my quarantine and get settled, would love to meet up with a local and learn about the island.  Matt",0,"Oahu, HI",Dec 2019,Points: 0,3.9753086419753085
118140694,"Dec 11, 2019",Jkalil Strong,"I'm with the Climbing Business Journal and we are having some trouble finding out some true dates for the former climbing gym: Climbers' Paradise in Honolulu. Does anyone know when it opened and when it closed? I currently have an open date of 1995 and a close date of 2000. I'd appreciate any information you have. If you can provide a source, that's even better!Trying to shore up our data so we have an accurate representation of North American gyms.And, if you hear of any planning, let us know if there are future gym projects in your region as well!",0,"Springfield, MO",Apr 2016,Points: 25,4.56
118140694,"May 5, 2020",Matt Lutey,Hi jkalil Shoot me an email if you still need this info.boulderinghawaii@gmail.com,0,Unknown Hometown,Jun 2010,Points: 45,5.916666666666667
118614362,"Mar 5, 2020",Thomas,I would like to climb in Maui when I visit May5-13 2020.  Is there anyone that can show me around?,0,Unknown Hometown,May 2017,Points: 0,3.9
118614362,"Mar 6, 2020",Thomas,Thank you.   Do you know where you can rent crash pads?,0,Unknown Hometown,May 2017,Points: 0,3.909090909090909
118609631,"Mar 4, 2020",David B,Hey I want to try the blue Hole hike in the next couple days and am looking for people to do it with. I've heard it's quite involved so I would ideally like to do it with someone. I'm here until the 8th so let me know! David208-818-9574,0,South Salt Lake,Oct 2019,Points: 0,3.9375
118588684,"Feb 27, 2020",Kaleilani Jepsen,"Hey, my friend Tessa and I are going to be on Oahu for the first week of March (the 2nd thought the 6th) and we are bringing our shoes and harnesses in hopes to climb! We want to meet some new friends to show us the best spots to climb on Oahu and have a good time! ",0,Logan Utah,Feb 2020,Points: 0,3.6666666666666665
118563155,"Feb 20, 2020",Brent,Brought climbing shoes and looking for People who want to climb around the area! Anyone know where to rent a Crash Pad around Kauai?,0,Unknown Hometown,Mar 2016,Points: 0,4.541666666666667
118276112,"Jan 23, 2020",Robert Carroll,"Looking for a partner for Oahu sport crags. Just brought my shoes and harness, but will contribute beers.",0,"Oakland, CA",Oct 2016,Points: 0,4.888888888888889
118214432,"Jan 5, 2020",Michael Lieb,"Aloha climbers,I will be in Maui (Kaanapali then Hana) from January 12-19 and would be psyched to check out some hawaiian climbing. I have been climbing for 7 years and climb 5.12+/V8. I can lead trad and sport. Let me know if anyone can help me out for where to go (I've heard Kula is pretty) or if anyone is looking for a climbing partner during that time. Text me 9one6-two24-2five42On a side note, if anyone spearfishes here and is looking for a buddy I will be bringing my gear!Mahalo",0,"Sacramento, CA",Apr 2017,Points: 0,4.444444444444445
118214432,"Jan 10, 2020",Michael Lieb,Bump,0,"Sacramento, CA",Apr 2017,Points: 0,4.0
118214432,"Jan 10, 2020",bryans,PM sent. You'll be happy.,0,Unknown Hometown,Jun 2006,Points: 442,4.2
118214432,"Jan 10, 2020",Jan Tarculas,I would check facebook and Instagram. they both have a climbing Hawaii page group,0,"Riverside, Ca",Mar 2010,Points: 917,4.857142857142857
118212713,"Jan 4, 2020",Jonathan Samudio,In O'ahu for a few days and wondering if anyone would take me for a bit of bouldering. I brought my climbing shoes and that about it.,0,"Fort Worth, TX",Dec 2019,Points: 0,3.962962962962963
118139246,"Dec 10, 2019",Renaud,"Hi there Oahu climbers,I was hoping to sample some of the routes at the Mokule'ia wall this coming weekend (Dec 14-15).Happy to climb any good routes at any level, but definitely wouldn't mind trying some of the 12s there.I'll only have my personal gear (harness, shoes, belay device) on this trip so I would need a partner with a rope and draws.I'd be happy to belay you on anything you want and buy you a beer or food in exchange for showing me the area.I'm an experienced (15+ years) and safe climber.Thanks!Renaud.",0,"Boulder, CO",Apr 2013,Points: 0,4.641304347826087
118123841,"Dec 5, 2019",Jesse Han,"Hey, this is Jesse, a climber from the Boston area. I'll be in Honolulu in early January, and would really (really really) like to squeeze in some climbing during the dates 1/8~1/11. The only gear I'll have with me are my shoes, hangboard, chalk, and psyche, but I'd be happy to belay or haul some pads for your project. I can comfortably lead trad 5.10, follow 5.12, lead sport 5.12, and boulder ~v7.",0,Cambridge MA,Dec 2017,Points: 0,4.506849315068493
117699907,"Sep 5, 2019",Travis M,"My wife is being sent to Honolulu next spring for one of her grad school clinical rotations. We're looking for advice on short term housing in the area, and anything else helpful to know as someone who's never been before. From what I've read, it can be very hard to find housing of any kind, and most landlords want long term tenants, understandably. I've also read that they're (kinda?) cracking down on AirBnb rentals, and we struggle with the ethics of that industry due to the impact it's had on housing in the cities we spend time in. As far as I can tell that just leaves Craigslist and word of mouth. Any other resources to know about?As far as climbing goes, what's the best gym in the area? Is there enough quality climbing to justify bringing gear? Would someone who's never traveled to HI have a better experience just exploring and hiking around?TIA",0,"Olympia, WA",Feb 2018,Points: 0,4.603896103896104
117699907,"Sep 5, 2019",Eric J,"I visited Oahu in 2018 and 2019 and stayed in Airbnbs/Homeaways both times, evidently before this Airbnb crackdown occurred (started on August 1st, for those wondering). If I understand the new law correctly, rentals in ""resort areas"" (including Waikiki) are legal, as are rentals longer than 30 days. So in any case, if you're renting more than 30 days, you should be good to go in terms of legality. Also note that if you do stay in an illegal airbnb, only the owner is at risk of fines. You are only at risk of having your housing unexpectedly cancelled.From what we looked at, airbnbs were FAR cheaper than hotels, and then you also get a kitchen/laundry/utensils/cooking supplies and other commodities, so I would go that route if you're able.I didn't do any climbing there, but the two major climbing areas are Mokule'ia and Makapu'u. If you've never been to Oahu before, and enjoy hiking, there are more than enough hikes and other activities to occupy you for 4-6 weeks I would say.The user 20 kN is an admin on here that I believe is involved with Mokule'ia, he may be a good resource for other climbing questions.",2,"St. Louis, MO",Feb 2019,Points: 0,4.7055837563451774
117699907,"Nov 7, 2019",Olivia Cohn,"Hi Travis, did you have any luck in this forum finding good short term housing? I'm looking for the same for a month in Honolulu with reliable wifi.",0,"Anchorage, AK",Jun 2017,Points: 0,4.321428571428571
117699907,"Nov 25, 2019",Travis M,"Hey there Olivia, sorry for the late reply. After asking around and following leads that would always dead-end, we just bit the bullet and booked and Airbnb. I think it ended up being about $1,500 for five weeks. Expensive for a room compared to the mainland but pretty good as far as Honolulu goes. Any chance you're also traveling for MEDEX? I know there's an Anchorage campus. Either way, good luck!",0,"Olympia, WA",Feb 2018,Points: 0,4.676056338028169
117699907,"Nov 25, 2019",Olivia Cohn,"Travis, thank you SO much for getting back to me! I ended up figuring it out, and I'm moving around a little bit but wasn't able to find it for much cheaper than that. Thanks for the help!",0,"Anchorage, AK",Jun 2017,Points: 0,3.973684210526316
117699907,"Nov 30, 2019",20 kN,"I am not really sure what options there are for temporary housing so I am not sure I can help much in that respect. I'd just search on AirBnB and the similar sites. Hotels are going to be an absolute fortune so I'd probably recommend avoiding those. As far as the best gym goes, there is only one gym... It's not exactly a meca of climbing gyms on Oahu. Arch Project is the name of the gym. Yes there is worthwhile climbing on Oahu. You can answer your own questions regarding climbing by viewing the routes section on this website like you would for other locations. Good luck and have fun.",1,Unknown Hometown,Feb 2009,"Points: 1,346",4.333333333333333
118107899,"Nov 30, 2019",John K,Looking to do some climbing on Oahu this December. I’ll be on the island from the 6th through the weekend of the 15th. I can bring rope and QDs if you want to sport climb.,0,Unknown Hometown,Nov 2019,Points: 0,3.914285714285714
118005659,"Nov 7, 2019",Olivia Cohn,"I'll be working remotely from HI in Dec, and I'm interested in finding housing near a climbing gym. It looks like the options in Hawaii are slim. Is the Arch Project near Honolulu my best bet? Thanks!",0,"Anchorage, AK",Jun 2017,Points: 0,4.4324324324324325
118005659,"Nov 12, 2019",Chris Janiszewski,"Yes, that's the only gym in the state, but, it's got a nice community and once there you'll be able to network for some outdoor climbing as well.",1,"Kula, HI",May 2017,Points: 4,4.214285714285714
118005659,"Nov 13, 2019",Olivia Cohn,"Thank you so much, Chris! If you have any suggestions for housing near there... as a local, that would be amazing! I am going to fly my bike over but won't have a car. Thanks!",0,"Anchorage, AK",Jun 2017,Points: 0,4.0285714285714285
118005659,"Nov 13, 2019",Chris Janiszewski,"I live on a different island so I don't have any great housing suggestions but only having a bike will limit you.  The gym is fairly inland so you'll have to decide whether you want to bike easily to the gym or to the beach.  Public transit exists but is pretty average, maybe pick your top 5 places and then play around on Google maps for each of them to explore various bike/bus routes and see which seems to work the best.",0,"Kula, HI",May 2017,Points: 4,4.170731707317073
117950331,"Oct 26, 2019",Nick Harbin,"Just as the title says, I'm going to be on my own on October 31 and November 1 on Oahu. I can comfortably lead up to 5.10 trad and 5.12 sport. Hit me up for some spooky island climbing!",0,Unknown Hometown,Mar 2017,Points: 0,3.769230769230769
117891610,"Oct 14, 2019",Patrick Allen,I'll be in Oahu on the 14th and 15th and am looking for someone to sport climb with at Mokule'ia. I'm in Waikiki for a work conference the 10th-13th and want to get some sport climbing in one of my other days here! I climb 11+/12-,0,"Chicago, IL",Sep 2014,Points: 0,4.021739130434782
117866791,"Oct 11, 2019",Athena Crist,"Looking for partners on said island between the dates specified. My brother and I are coming from the Bay Area for a week. We usually climb in Yosemite, Tahoe and local crags. Experienced trad climbers but open to anything. Shoot me a message!",0,"Pacifica, CA",Aug 2019,Points: 0,4.674418604651163
117810138,"Sep 29, 2019",Tasha P,"Hey everyone, I'm considering taking a job on the big island. I've never been there before, and I'm worried about not being able to climb much there or being lonely because I've heard it's rural. Does anyone know if there are a lot of climbers on Hawaii or have any insight? I'll be in Hilo. ",1,Unknown Hometown,Nov 2017,Points: 0,4.3090909090909095
117810138,"Oct 1, 2019",SenorDB,"Hi Tasha P! I spend several months a year on the Big Island but there’s not a lot of climbing do to the friable nature of most of the rock. I tried hooking up with local climbers there but got nowhere. The nearest good climbing is on Maui, which has a bunch of really nice stuff. Meetup.com is a good place to connect with people and they’re constantly doing stuff outside. Hilo is a goodly sized town, about 40K, where you’ll have no trouble meeting people and at one time they had a small co-op style climbing gym so I know there’s climbers there. There’s also canyoneering if you like that sort of thing. Folk are really nice in Hawaii, much nicer than the mainland on average. Hawaii is a super special place and if you have an opportunity to live there for a while I say go for it! I’d be happy to climb with you when I’m in town. The draw backs, aside from not enough readily available climbing, is that it can be expensive and traveling back and forth to the mainland can be a hassle. Aloha!",2,Old Pueblo,Apr 2012,"Points: 8,070",4.257894736842105
117810138,"Oct 1, 2019",Im Sorry,"DWS at end of the world all the time and you’ll get hella strong. Like mentioned above the climbing on Maui, sport specifically is awesome. But it’s low key and you wont be able to find it on mountain project. And if you’re really dying to climb build a little bouldering wall for your self to run laps on and keep your endurance up. But I’d prob find a new hobby that has to do with the ocean and climb just for fun a couple times a week while you live out there.   Hilo is the north and end of the world is on the south side. Also there is like no community for climbing that I know of. But it’s Hawaii. So I’d give up climbing to move there and experience what the island has to offer. IF you don’t like it, move back. But I’d 100% go for it. People in Nebraska would prob kill to be in your shoes. ",2,Unknown Hometown,Sep 2015,Points: 20,3.9382716049382718
117810138,"Oct 9, 2019",Tasha P,Thanks guys! Let me know if youre in the area next year and want to climb or do other fun outdoor stuff!,0,Unknown Hometown,Nov 2017,Points: 0,3.772727272727273
113575820,"Sep 11, 2017",aish,"I am a UH Manoa student trying to climb. The lack of climbing in Hawai'i has driven me to take up some urban ascents. Unfortunately, the University frowns upon urban climbing and rappelling off of buildings.This is the letter I had to write to the University. It is clear that the utmost sincerity was used to explain my actions",0,Unknown Hometown,Jul 2017,Points: 0,4.576271186440678
113575820,"Sep 11, 2017",Jon Nelson,"Too bad you got caught. Were you climbing in the daytime? I used to climb campus buildings at night (mid-80s). We called it 'buildering'. And I found that they always left doors to the roof unlocked, so I always did the interior descent and never brought a rope. Before climbing gyms came along, buildering seemed more common. In the 60s, they even made a guidebook for the Univ. of WA campus. In the 80s, you could still check it out of the main library (NW Section of Suzzallo) -- maybe it is still there.  Between the reaction to 9/11 and the militarization of police, night-climbing on buildings may have become more dangerous since I did it last. So, you might consider trees instead. I thought that trees in Hawaii were pretty great for climbing. Good luck.",1,"Redmond, WA",Sep 2011,"Points: 7,906",4.610294117647059
113575820,"Sep 11, 2017",20 kN,"aaronishimaru wrote:I am a UH Manoa student trying to climb. The lack of climbing in Hawai'i has driven me to take up some urban ascents. Unfortunately, the University frowns upon urban climbing and rappelling off of buildings.This is the letter I had to write to the University. It is clear that the utmost sincerity was used to explain my actionsThere is climbing in Hawaii, sport, trad and bouldering. More than 500 routes and problems on Oahu alone. ",1,Unknown Hometown,Feb 2009,"Points: 1,346",4.896103896103896
113575820,"Sep 11, 2017",Frank Stein,"Doesn't U of H have pretty decent bouldering right above campus? A little crumbly, and there is the odd abandoned homeless camp, but not bad. ",0,"Albuquerque, NM",Feb 2012,Points: 190,4.68
113575820,"Sep 12, 2017",aish,"20 kN wrote:There is climbing in Hawaii, sport, trad and bouldering. More than 500 routes and problems on Oahu alone. There is a little bit of climbing. I have found some spots searching Oahu, but you can't find sustained climbing that is challenging. Eventually you are going to want more. ",0,Unknown Hometown,Jul 2017,Points: 0,4.82
113575820,"Sep 12, 2017",20 kN,"aaronishimaru wrote:There is a little bit of climbing. I have found some spots searching Oahu, but you can't find sustained climbing that is challenging. Eventually you are going to want more. Your profile says you lead 5.11a and climb V5 which means more than 60% of the island's climbing is above your limit. We have routes up to 5.13d, V12/ 13 and I think Maui might even have some 5.14 open projects. Come back after you've sent all of our hard 5.12s and 5.13s and V10+ boulder problems and then come and tell me there is no sustained climbing that is challenging…",6,Unknown Hometown,Feb 2009,"Points: 1,346",4.578431372549019
113575820,"Sep 12, 2017",Tylerpratt,"20 kN wrote:Your profile says you lead 5.11a and climb V5 which means more than 60% of the island's climbing is above your limit. We have routes up to 5.13d, V12/ 13 and I think Maui might even have some 5.14 open projects. Come back after you've sent all of our hard 5.12s and 5.13s and V10+ boulder problems and then come and tell me there is no sustained climbing that is challenging…I like the way you do.",3,"Litchfield, Connecticut",Feb 2016,Points: 40,4.256410256410256
113575820,"Sep 12, 2017",Insert name,"aaronishimaru wrote:There is a little bit of climbing. I have found some spots searching Oahu, but you can't find sustained climbing that is challenging. Eventually you are going to want more. ",0,Harts Location,Dec 2011,Points: 46,5.225806451612903
113575820,"Sep 12, 2017",Insert name,There is bouldering in town near UHMakapuu to Rope solo (up to 5.10d)You can take a bus to Boulder Waimea on the weekends There's so FA's I can point you toward if you know how to bolt or like sketchy landings on mega highball stuff,0,Harts Location,Dec 2011,Points: 46,4.177777777777778
113575820,"Sep 12, 2017",Frank Stein,"Christ, just go to the Moke. 80+ high quality sport routes, up to 80' and 5.13. ",1,"Albuquerque, NM",Feb 2012,Points: 190,4.0
113575820,"Sep 12, 2017",aish,"20 kN wrote:Your profile says you lead 5.11a and climb V5 which means more than 60% of the island's climbing is above your limit. We have routes up to 5.13d, V12/ 13 and I think Maui might even have some 5.14 open projects. Come back after you've sent all of our hard 5.12s and 5.13s and V10+ boulder problems and then come and tell me there is no sustained climbing that is challenging…20-30 meters is not sustained climbing. Yeah you can go crush 60 feet on a route but the climbing is limited in that sense. Hawai'i does not have much climbing",0,Unknown Hometown,Jul 2017,Points: 0,4.362745098039215
113575820,"Sep 12, 2017",20 kN,aaronishimaru wrote:20-30 meters is not sustained climbing. Yeah you can go crush 60 feet on a route but the climbing is limited in that sense. Hawai'i does not have much climbingSo rappelling down 5-story parking garages at UH risking expulsion is more fun than actual climbing?,2,Unknown Hometown,Feb 2009,"Points: 1,346",5.086956521739131
113575820,"Sep 13, 2017",Tylerpratt,20 kN wrote:So rappelling down 5-story parking garages at UH risking expulsion is more fun than actual climbing?Now I just think hes trollin ya!,0,"Litchfield, Connecticut",Feb 2016,Points: 40,5.041666666666667
113575820,"Sep 13, 2017",Gummy F,"aaronishimaru wrote:20-30 meters is not sustained climbing. Yeah you can go crush 60 feet on a route but the climbing is limited in that sense. Hawai'i does not have much climbingIf 20-30 meters on a 5.13 (Immortal's Path, Trinity, God Machine-only 12d) isn't sustained enough for you, then you moved to the wrong place. The tallest climbs are going to be a couple hundred meters at most and will be way casual. Climbing 60 feet isn't limited it is focused, if you want to go trounce around on big walls that are well within your ability you should. But don't knock the climbing in Hawaii, it is good quality and fun routes. P.S. Your opinions would hold much more sway if you could say you have climbed all the islands have to offer.",2,"Akron, OH",Sep 2016,"Points: 2,530",4.526315789473684
113575820,"Nov 9, 2017",aish,"20 kN wrote:So rappelling down 5-story parking garages at UH risking expulsion is more fun than actual climbing?Look man, I'm just making an observation on the climbing scene out here. It's definitely a unique experience, but the amount/type of climbing is limited and I'm not content with that. Clearly we have different perspectives on the matter, but at the end of the day we're all just trying to climb.",0,Unknown Hometown,Jul 2017,Points: 0,4.913043478260869
113575820,"Nov 9, 2017",aish,"Gummy wrote:If 20-30 meters on a 5.13 (Immortal's Path, Trinity, God Machine-only 12d) isn't sustained enough for you, then you moved to the wrong place. The tallest climbs are going to be a couple hundred meters at most and will be way casual. Climbing 60 feet isn't limited it is focused, if you want to go trounce around on big walls that are well within your ability you should. But don't knock the climbing in Hawaii, it is good quality and fun routes.P.S. Your opinions would hold much more sway if you could say you have climbed all the islands have to offer.I am moving. Even if my skill level was at that of a 5.13, I'm not trying to work on the same projects for the rest of my life. ",1,Unknown Hometown,Jul 2017,Points: 0,4.297709923664122
113575820,"Nov 9, 2017",Gummy F,"aish wrote:I am moving. Even if my skill level was at that of a 5.13, I'm not trying to work on the same projects for the rest of my life. I can respect not wanting to project for a while, however there is a huge amount of rock on the islands, especially on the inner parts of the islands. ",0,"Akron, OH",Sep 2016,"Points: 2,530",3.9152542372881354
113575820,"Dec 3, 2017",aish,"Gummy wrote:I can respect not wanting to project for a while, however there is a huge amount of rock on the islands, especially on the inner parts of the islands. Agreed, but the Islands need heavy developing. As a young and over-stoked climber, I need to be in parts of the world that offer a wide variety of routes. ",0,Unknown Hometown,Jul 2017,Points: 0,4.389830508474576
113575820,"Dec 4, 2017",Tylerpratt,"aish wrote:Agreed, but the Islands need heavy developing. As a young and over-stoked climber, I need to be in parts of the world that offer a wide variety of routes. Your personality is that of Aleks minus the troll part. Good luck with your forearm crushing 5.14 warmups bro-dude.",2,"Litchfield, Connecticut",Feb 2016,Points: 40,4.755102040816326
113575820,"Dec 9, 2017",sapiecha Sapiecha,"aish wrote:I am a UH Manoa student trying to climb. The lack of climbing in Hawai'i has driven me to take up some urban ascents. Unfortunately, the University frowns upon urban climbing and rappelling off of buildings.This is the letter I had to write to the University. It is clear that the utmost sincerity was used to explain my actionsThis letter is amazing. ",1,Unknown Hometown,Sep 2013,Points: 140,4.761904761904762
113575820,"Aug 15, 2019",Jeffrey Constine, 1980 UCLA///  ^^^ no photos Above? Never happened lol,0,"Los Angeles, CA",May 2009,Points: 674,4.888888888888889
117559459,"Aug 7, 2019",Dj3,I’ll be heading to Oahu for the weekend from Maui in a couple weeks.  Looking to get out for a day climbing.  I have all the gear but would prefer to just bring personal gear.  I’ll throw out a sixer for a catch.,0,Unknown Hometown,Jun 2013,Points: 0,3.883720930232558
117118294,"Jun 14, 2019",Roey Perl,"I am coming with my wife and small child for 3 days and would like to be able to climb one or two of those days.  I can bring everything needed to sport climb except my rope.  I climb up to easy 5.12, but will be happy to climb whatever grade I can get on.  Please let me know if anyone is available to climb any of the days.  Even bouldering would be fine.",0,Unknown Hometown,Jul 2018,Points: 0,3.7837837837837838
116810303,"Apr 30, 2019",Nathan Cook,"I'm looking for some partners to do a climb day at the Makapu'u routes, theres traditional, sport and top rope climb, I am interested in sport climb but I do not have any harness, ropes, and would like to learn sport climbing here since its suggested to be the easier introduction",0,"Chula Vista, CA",Apr 2019,Points: 0,4.509803921568627
116810303,"Apr 30, 2019",FrankPS,"So you've never climbed before and have no gear? You might want to hire a professional climbing guide, if there are any in Hawaii.",3,"Atascadero, CA",Nov 2009,Points: 276,4.458333333333333
116810303,"Apr 30, 2019",Nathan Cook,"FrankPS wrote: So you've never climbed before and have no gear? You might want to hire a professional climbing guide, if there are any in Hawaii.I have been climbing off and on for over a year now, but its all been in bouldering only.",0,"Chula Vista, CA",Apr 2019,Points: 0,4.340909090909091
116810303,"Apr 30, 2019",Frank Stein,Go to ClimbAloha. Makapu'u is super uninspiring though. Mokuleia is a multitudes better crag.,2,"Albuquerque, NM",Feb 2012,Points: 190,5.714285714285714
116810303,"Apr 30, 2019",George Bracksieck,"the schmuck wrote: Go to ClimbAloha. Makapu'u is super uninspiring though. Mokuleia is a multitudes better crag.Makapu’u is super beautiful, high above the rocky coastline and the whales blowing in the deep blue. The rock is decent, the routes fun, and not too hard. You can easily set topropes. Mokuleia has a much longer approach and fewer opportunities for the less-experienced. ",1,Unknown Hometown,Oct 2008,"Points: 3,363",5.262295081967213
116810303,"May 13, 2019",Seth Rowe,Any local climbers? I would love to check this spot out when I visit in June. I am an experienced climber with all but trad. I can even clean too! I won't be able to take my rope but I can take all my other gear if needed to.,0,"Fort Worth, TX",Nov 2017,Points: 0,3.6122448979591835
116810303,"May 14, 2019",Nathan Cook,"im looking at going to molukeia Friday, I may even buy some ropes from climb aloha before then to take the load off one of the climbers that's going.",0,"Chula Vista, CA",Apr 2019,Points: 0,4.172413793103448
116810303,"Jun 4, 2019",Seth Rowe,I'll be visiting between the 5th and the 19th if anyone wants to go.,0,"Fort Worth, TX",Nov 2017,Points: 0,3.9285714285714284
117044226,"May 29, 2019",Alvin P,"will be in the area 5/30-31. Probably gonna boulder by waimea bay, but if anyone's keen, I'd love for a TR partner at mokuleia! I don't climb too hard, V2 / 5.9 outside but I'm here to have fun and chill more than anything. hit me up if you need a buddy!",0,"College Park, MD",Mar 2018,Points: 0,3.9038461538461537
117024921,"May 26, 2019",Paul Travis Phillips,I'll be in Oahu for the first two weeks of June and am looking for suggestions on the island. Climbing partners would be even more rad. I am partial to bouldering but am open to what the island offers. ,0,"Winston-Salem, NC",Nov 2018,Points: 0,4.17948717948718
117024921,"May 26, 2019",Matt Thomsen,"Waimea Bay was the best bouldering I did when I went to Oahu. The beach was very crowded and the parking can be an issue. Show up early. No need for a pad, the sand is pretty soft. Bring a towel to keep your shoes clean. The sand stuck to everything. Also, a cool rock to jump off of into the ocean.Mokule'ia Wall was cool and unique. Almost nobody lead anything. Just tie your rope to the parachute cord and set up a TR. Very strange, but kind of cool. I thought the grades were very sandbagged. There were a lot of climbers and they were all very friendly. I bet it would be easy to meet partners there. Also, a great view of the ocean.I was there in January and it was very hot and humid. I would guess June would be worse, but I am not sure.I disliked Hawaii for the most part, but the climbing was fun enough and Pearl Harbor was pretty cool. ",1,Unknown Hometown,Jun 2014,Points: 263,4.077844311377246
117024921,"May 26, 2019",Paul Travis Phillips,Thanks  Matt. Wicked kind of you. Waimea has been on my list. Glad to have it confirmed! ,0,"Winston-Salem, NC",Nov 2018,Points: 0,4.176470588235294
117024921,"May 26, 2019",Fat Dad,"Dislike Hawaii?  How is that possible? Granted, it's not Colorado, or even California, but that's what makes it so awesome.  But I've always lived within 5 miles of the ocean, so maybe I'm partial.There's a gym in Oahu and the folks that run it have been active developing the bouldering on that island, which seems to be where most of the rock is.  I remember seeing a website (by the gym owner possibly?) that posted info about different areas.  June will be hot and humid, but it's the tropics.  I was there a couple of years ago (Big Island) in August and it was fine. Not a lot of climbers in Hawaii I suspect, so maybe reach to the few that you know are there (at the gym) for beta and partners.  ",1,"Los Angeles, CA",Nov 2007,Points: 60,4.28030303030303
117024921,"May 26, 2019",Matt Thomsen,"Ha! It was fine I guess, but I don’t think I will ever go back. I am just not into the ocean and there is a lot of ocean there! Also, I was sitting on the beach, and missing powder days back home... ",0,Unknown Hometown,Jun 2014,Points: 263,3.627906976744186
117008443,"May 22, 2019",Im Sorry,"Hey, I'll be in Maui from the 3rd to the 10th of June.  I am interested in climbing at PK or any sport.  I wanna clip some bolts badly!  I wont have rope but, if I get a confirm I can bring draws and all my basic gear.  I'll have a car too.  Feel free to reach out.  Peace.-Christian ",0,Unknown Hometown,Sep 2015,Points: 20,3.711864406779661
116688624,"Apr 3, 2019",MikeOH,Anyone want to go? Anyone have more information than what is on the page? Other areas on the island? https://www.mountainproject.com/map/107523825/end-of-the-world-deep-water-solo-cave,0,PNW,Jun 2016,Points: 60,8.25
116688624,"Apr 30, 2019",Eric Berghorn,"Would be decent without all those pesky fishermen ! The water is gorgeous and offers great snorkeling when calm. Quite a few overhangs, deep water, etc.",0,"Calistoga,CA",Feb 2008,Points: 963,4.884615384615385
116688624,"Apr 30, 2019",Eric Berghorn,,0,"Calistoga,CA",Feb 2008,Points: 963,
116688624,"May 1, 2019",MikeOH,"Funny enough, I made it out to this spot and it was really good. The rock was surprisingly not that sharp and there is a ton of potential.",1,PNW,Jun 2016,Points: 60,3.9642857142857144
116688624,"May 13, 2019",Seth Rowe,"Hey, I'll be visiting from Texas during June. I'd love to find some cool places to do some water soloing. Were you able to find any more spots?",0,"Fort Worth, TX",Nov 2017,Points: 0,4.142857142857143
116595265,"Mar 11, 2019",Iain McCrory,"Hi all,I am going to be visiting a friend on Oahu from mar 18-27 and am looking to climb during the weekend that I am around. I am going to bring a 70m rope, 18 draws, belay devices, etc with me and want to get out to Mokuleia Wall. I am confident leading 5.10 for sport and would not mind taking someone newer out. I am just trying to chill and get some climbing in! Iain7632577062",0,Salt Lake City,Jan 2017,Points: 0,4.0394736842105265
116576499,"Mar 3, 2019",Kira Miller,"Hi! I'll be on Oahu for a few days and would love to get some climbing in, either bouldering or on ropes. I won't have much gear with me (besides shoes and a harness), but would be happy to provide crag snacks/drinks/laughs. If anyone will be around Mar 12-14 and wants to get out on some rocks, please let me know! Feel free to contact me here or by email: kmmiller09@gmail.com.",1,Unknown Hometown,Sep 2018,Points: 0,4.352112676056338
116576499,"Mar 6, 2019",Wes Whitaker,Hey Kira! My wife and I will be on the island during that time frame but on the North Shore exclusively during that few days. I’ve done some bouldering around Waimea and can vouche for the fun there. I’ll likely bring a pair of shoes and some chalk and get out there at least once between the 12-14. I’m no local and the rock can be pretty sharp at Waimea but the setting is gorgeous. Maybe we can arrange to meet and climb a bit! Feel free to PM from here. ,0,"Atlanta, GA",Apr 2013,Points: 126,4.032967032967033
116548114,"Feb 19, 2019",Taralynn Rayburn,Hi-I am visiting from Oregon March 2nd-10th and am looking for someone to go sport climbing or even  tope rope. I have a harness etc but you would need to bring a rope. I am staying on the North Shore of Oahu and will be mobile!Thanks!-Taralynn971-645-0148,0,"Portland, OR",Sep 2018,Points: 0,4.565217391304348
115158744,"Sep 3, 2018",Joe Baker,Are there any?  Would love some beta.,0,"Colorado Springs, CO",Jun 2018,Points: 20,4.285714285714286
115158744,"Feb 18, 2019",Joey Jarrell,"Hey Joe, did you ever find any beta on this?",0,SLC,Jun 2013,Points: 145,3.5
